Anonymized Log Entry
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/admin <ANONYMIZED>"" 200 5011 ""-"" ""Mozilla/5.0 (Android 10; <ANONYMIZED>; rv:84.0) Gecko/84.0 Firefox/84.0"" 3058"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/login HTTP/1.0"" 200 5029 ""<ANONYMIZED> ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36"" 2729"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/register HTTP/1.0"" 502 5043 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>; <ANONYMIZED>) Gecko/<ANONYMIZED> Firefox/84.0"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr HTTP/1.0"" 404 5028 ""<ANONYMIZED> ""Mozilla/5.0 (Android 10; <ANONYMIZED>; rv:84.0) Gecko/84.0 Firefox/84.0"" 3705"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/login HTTP/1.0"" 404 5005 ""<ANONYMIZED> ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36 EdgA/45.<ANONYMIZED>"" 4169"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/register HTTP/1.0"" 404 5141 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> <ANONYMIZED> Safari/537.36 OPR/61.2.3076.56749"" 290"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/login HTTP/1.0"" 304 5000 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/login HTTP/1.0"" 304 4944 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"" 3963"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/login HTTP/1.0"" 502 4900 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"" 3628"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/admin HTTP/1.0"" 304 5042 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 2964"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/admin <ANONYMIZED>"" 304 5031 ""-"" ""Mozilla/5.0 (Android 10; <ANONYMIZED>; rv:84.0) Gecko/84.0 Firefox/84.0"" <ANONYMIZED>"
"<ANONYMIZED>27/Dec/2037:12:00:00 +0530] ""GET /usr/admin <ANONYMIZED>"" 500 5003 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36 EdgA/45.<ANONYMIZED>"" 4289"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr HTTP/1.0"" 303 4928 ""<ANONYMIZED> ""Mozilla/5.0 (Android 10; <ANONYMIZED>; rv:84.0) Gecko/84.0 Firefox/84.0"" 3296"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr HTTP/1.0"" 502 4951 ""<ANONYMIZED> ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36 EdgA/45.<ANONYMIZED>"" 4649"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/register HTTP/1.0"" 502 4938 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 969"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/admin <ANONYMIZED>"" 500 5005 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> <ANONYMIZED> Safari/537.36 OPR/61.2.3076.56749"" <ANONYMIZED>"
"<ANONYMIZED>27/Dec/2037:12:00:00 +0530] ""PUT /usr/admin/developer <ANONYMIZED>"" 304 4987 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Safari/537.36"" 4823"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr HTTP/1.0"" 303 5002 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 903"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/admin <ANONYMIZED>"" 200 4963 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>; <ANONYMIZED>) Gecko/<ANONYMIZED> Firefox/84.0"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr HTTP/1.0"" 304 4968 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Safari/537.36"" 2964"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/login HTTP/1.0"" 404 5106 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>; <ANONYMIZED>) Gecko/<ANONYMIZED> Firefox/84.0"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr HTTP/1.0"" 200 5018 ""<ANONYMIZED> ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/register HTTP/1.0"" 404 4978 ""<ANONYMIZED> ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36"" 5000"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/admin/developer <ANONYMIZED>"" 502 <ANONYMIZED> ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"" 4476"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr HTTP/1.0"" 502 4996 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"" 4539"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/login HTTP/1.0"" 304 4931 ""<ANONYMIZED> ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> <ANONYMIZED> Safari/537.36 OPR/61.2.3076.56749"" 4117"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/admin/developer <ANONYMIZED>"" 403 4963 ""<ANONYMIZED> ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36"" 2457"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/admin <ANONYMIZED>"" 200 5119 ""<ANONYMIZED> ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/login HTTP/1.0"" 303 4986 ""<ANONYMIZED> ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 4503"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/admin <ANONYMIZED>"" 403 4889 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 901"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/register HTTP/1.0"" 200 4960 ""<ANONYMIZED> ""Mozilla/5.0 (Android 10; <ANONYMIZED>; rv:84.0) Gecko/84.0 Firefox/84.0"" 250"
"<ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/admin/developer <ANONYMIZED>"" 200 4976 ""<ANONYMIZED> ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" <ANONYMIZED>"
"<ANONYMIZED>27/Dec/2037:12:00:00 +0530] ""PUT /usr/admin <ANONYMIZED>"" 200 4949 ""<ANONYMIZED> ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"" 778"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/login HTTP/1.0"" 404 4932 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> <ANONYMIZED> Safari/537.36 OPR/61.2.3076.56749"" 972"
"<ANONYMIZED>27/Dec/2037:12:00:00 +0530] ""GET /usr HTTP/1.0"" 304 5002 ""<ANONYMIZED> ""Mozilla/5.0 (Android 10; <ANONYMIZED>; rv:84.0) Gecko/84.0 Firefox/84.0"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/admin/developer <ANONYMIZED>"" 500 5044 ""-"" ""Mozilla/5.0 (Android 10; <ANONYMIZED>; rv:84.0) Gecko/84.0 Firefox/84.0"" 3957"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/admin <ANONYMIZED>"" 500 4946 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"" 2859"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr HTTP/1.0"" 500 5041 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/<ANONYMIZED>"" 38"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/admin/developer <ANONYMIZED>"" 304 5064 ""<ANONYMIZED> ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/register HTTP/1.0"" 304 5036 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"" 425"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/login HTTP/1.0"" 200 4936 ""<ANONYMIZED> ""Mozilla/5.0 (Android 10; <ANONYMIZED>; rv:84.0) Gecko/84.0 Firefox/84.0"" 3298"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr HTTP/1.0"" 303 5048 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 4810"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/register HTTP/1.0"" 303 5051 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Safari/537.36"" 1341"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/login HTTP/1.0"" 502 4953 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> <ANONYMIZED> Safari/537.36 OPR/61.2.3076.56749"" 3277"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/admin/developer <ANONYMIZED>"" 304 4966 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>; <ANONYMIZED>) Gecko/<ANONYMIZED> Firefox/84.0"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/register HTTP/1.0"" 404 5075 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>; <ANONYMIZED>) Gecko/<ANONYMIZED> Firefox/84.0"" 465"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/admin/developer <ANONYMIZED>"" 404 4937 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/<ANONYMIZED>"" 3719"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/admin <ANONYMIZED>"" 303 4998 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"" 3489"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/admin/developer <ANONYMIZED>"" 303 5004 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>; <ANONYMIZED>) Gecko/<ANONYMIZED> Firefox/84.0"" 4343"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/login HTTP/1.0"" 500 4965 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Safari/537.36"" 2186"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/register HTTP/1.0"" 500 4905 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Safari/537.36"" 4786"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/login HTTP/1.0"" 303 4885 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 561"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/register HTTP/1.0"" 303 5025 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Safari/537.36"" 689"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/admin/developer <ANONYMIZED>"" 502 4993 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 2996"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/admin/developer <ANONYMIZED>"" 403 5002 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/login HTTP/1.0"" 403 5024 ""-"" ""Mozilla/5.0 (Android 10; <ANONYMIZED>; rv:84.0) Gecko/84.0 Firefox/84.0"" <ANONYMIZED>"
"<ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/admin/developer <ANONYMIZED>"" 502 5001 ""<ANONYMIZED> ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/login HTTP/1.0"" 500 5028 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"" 4272"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr HTTP/1.0"" 500 4867 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/<ANONYMIZED>"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/login HTTP/1.0"" 502 <ANONYMIZED> ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"" 2571"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/admin <ANONYMIZED>"" 304 4952 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36 EdgA/45.<ANONYMIZED>"" 3167"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/admin <ANONYMIZED>"" 500 5071 ""<ANONYMIZED> ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36 EdgA/45.<ANONYMIZED>"" 1227"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr HTTP/1.0"" 404 5057 ""<ANONYMIZED> ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 3296"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/admin/developer <ANONYMIZED>"" 502 5065 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36 EdgA/45.<ANONYMIZED>"" 4607"
"<ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/login HTTP/1.0"" 403 5049 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36"" 4556"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/register HTTP/1.0"" 304 5002 ""<ANONYMIZED> ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/login HTTP/1.0"" 200 5037 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> <ANONYMIZED> Safari/537.36 OPR/61.2.3076.56749"" 2611"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/admin/developer <ANONYMIZED>"" 404 5042 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>; <ANONYMIZED>) Gecko/<ANONYMIZED> Firefox/84.0"" 3953"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/admin <ANONYMIZED>"" 500 4997 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> <ANONYMIZED> Safari/537.36 OPR/61.2.3076.56749"" 884"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/register HTTP/1.0"" 403 5000 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Safari/537.36"" 2935"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/admin/developer <ANONYMIZED>"" 304 5002 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>; <ANONYMIZED>) Gecko/<ANONYMIZED> Firefox/84.0"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/login HTTP/1.0"" 403 <ANONYMIZED> ""<ANONYMIZED> ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 483"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/login HTTP/1.0"" 404 4988 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36 EdgA/45.<ANONYMIZED>"" 3704"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/register HTTP/1.0"" 502 5037 ""<ANONYMIZED> ""Mozilla/5.0 (Android 10; <ANONYMIZED>; rv:84.0) Gecko/84.0 Firefox/84.0"" 3780"
"<ANONYMIZED>27/Dec/2037:12:00:00 +0530] ""GET /usr/login HTTP/1.0"" 502 5034 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 92"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr HTTP/1.0"" 500 4979 ""<ANONYMIZED> ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like <ANONYMIZED> (KHTML, like Gecko) <ANONYMIZED> Safari/604.1"" 2727"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/login HTTP/1.0"" 200 5006 ""-"" ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>; <ANONYMIZED>) Gecko/<ANONYMIZED> Firefox/84.0"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/register HTTP/1.0"" 200 5021 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36 EdgA/45.<ANONYMIZED>"" 328"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/login HTTP/1.0"" 303 4945 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Safari/537.36"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""PUT /usr/login HTTP/1.0"" 200 5008 ""<ANONYMIZED> ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""GET /usr/register HTTP/1.0"" 200 4993 ""<ANONYMIZED> ""Mozilla/5.0 (Windows NT 10.0; <ANONYMIZED>; <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Safari/537.36"" 964"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr/admin <ANONYMIZED>"" 500 5094 ""<ANONYMIZED> ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"" 1143"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""DELETE /usr HTTP/1.0"" 502 5057 ""<ANONYMIZED> ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36 EdgA/45.<ANONYMIZED>"" <ANONYMIZED>"
"<IP-ANONYMIZED> - - [27/Dec/2037:12:00:00 +0530] ""POST /usr/register HTTP/1.0"" 200 4992 ""-"" ""Mozilla/5.0 (Linux; Android 10; ONEPLUS <ANONYMIZED>) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/<ANONYMIZED> Mobile Safari/537.36"" 628"
